Date,Open,High,Low,Close,Volume
2023-04-17,366.84316540846544,367.57026945219104,361.9599431665186,366.253662109375,2432700
2023-04-18,367.4229040704917,367.4229040704917,363.5025271106629,365.82135009765625,2087800
2023-04-19,366.47965480314195,367.6194112384101,364.6816096414558,366.29296875,1795300
2023-04-20,364.966534825181,368.6412453683565,363.23724516490597,368.4545593261719,2124800
2023-04-21,369.16203184970294,370.84217641999817,366.74497808376276,368.6903991699219,3537800
2023-04-24,368.6018917682801,371.0484501439826,367.0985985425641,368.1892395019531,1886300
2023-04-25,366.9807561549193,368.0418921359827,361.89117749619066,362.0975036621094,2245000
2023-04-26,363.18813428499794,365.7230884905179,359.70007975683393,360.3583984375,2594200
2023-04-27,360.1815524652461,368.434959484253,354.69896121653466,367.1478271484375,3859900
2023-04-28,366.0276978195328,375.2636201257153,365.02551213865104,373.39678955078125,3107300
2023-05-01,373.8488059554402,375.7844221950079,372.34551222516075,373.22979736328125,1745100
2023-05-02,371.1762028271818,372.2275337088057,364.4654302539734,369.4665832519531,2478700
2023-05-03,370.0954480680421,372.92515408426146,367.79626507844074,368.3563232421875,1970900
2023-05-04,367.9633346044934,370.2723228079394,365.6445413345904,369.5550537109375,2814900
2023-05-05,373.9273760894418,378.42742162254433,371.63802811172116,377.94598388671875,2683100
2023-05-08,377.3072792706204,380.6970430051009,377.0714479782455,378.7810974121094,1719600
2023-05-09,377.1795766270575,379.42961424938596,376.02018011717655,376.2559814453125,2036400
2023-05-10,379.2527401674747,380.0093194171898,371.05831403167997,375.86297607421875,1940800
2023-05-11,375.53869368027114,378.9874378566586,372.64020255025014,376.6981201171875,1901200
2023-05-12,377.7789032832676,378.29965119002634,372.18821708443244,375.2537841796875,2044000
2023-05-15,375.20464497299344,376.9634098122942,373.88803760228586,376.7177734375,1957400
2023-05-16,375.92194203976464,376.90448761227583,370.734102616302,373.6031188964844,2762700
2023-05-17,375.52894081277844,380.75606062318843,372.5125186203929,380.2451477050781,3260300
2023-05-18,380.35318805434787,385.177490234375,379.0758908514913,385.177490234375,3729500
2023-05-19,385.157817437182,385.3543385216742,378.417570024787,378.8400573730469,3369100
2023-05-22,378.2702304137991,380.6086937978974,377.4743708566783,377.8182678222656,1808800
2023-05-23,374.8607782613997,375.36188610153505,363.97418644653015,367.2264099121094,3979000
2023-05-24,362.92283348542014,363.15863481476356,359.19897757335394,362.0680236816406,2655700
2023-05-25,361.4882891798375,364.5145158809949,358.54065291894506,363.58111572265625,3752200
2023-05-26,364.52439759635246,369.1227035556368,363.59096733361054,367.8355712890625,2691300
2023-05-30,369.7122282296799,370.0561251597441,359.80818255027236,361.0854797363281,3430100
2023-05-31,358.62913307652593,359.3169269695413,351.6039382474886,358.6487731933594,10695300
2023-06-01,360.75142353776624,364.6128203079488,359.66078239780563,364.406494140625,3389700
2023-06-02,368.05173136604714,369.2602731785438,365.654317842257,367.2067565917969,2501500
2023-06-05,366.2438522546249,366.2929675379585,362.09750885129955,364.0527648925781,2316200
2023-06-06,366.4403489828576,373.7406547073201,365.3202327422202,373.3279724121094,2758700
2023-06-07,372.669696335699,373.8585680116565,361.8322205175695,364.9075927734375,3714500
2023-06-08,362.91304519310603,363.3158925059107,359.4643303674845,361.1739501953125,2594700
2023-06-09,363.9938291082469,365.6150233268928,361.34097401907496,362.7754821777344,2201800
2023-06-12,364.2001596705806,369.40763891229614,363.48289064921204,368.7591552734375,2407500
2023-06-13,368.759193715553,370.5965492247369,363.35519281328845,364.8977966308594,2444100
2023-06-14,366.4207357351324,371.480839748332,365.5266156108717,368.21881103515625,2775400
