Date,Open,High,Low,Close,Volume,ATR,FastSMA,SlowSMA,Bias,GeoLevel,PhiLevel,PriceConfluence,TimeConfluence
2023-03-20T00:00:00.000Z,390.8,394.17,390.07,393.74,93055783,6.96,392.09,400.13,BEARISH,243.33,637.07,0,0
2023-03-21T00:00:00.000Z,397.24,399.41,395.58,398.91,91524248,7.13,392.15,400.34,BEARISH,246.53,645.44,0,1
2023-03-22T00:00:00.000Z,398.73,402.49,392.07,392.11,111746583,7.42,391.47,400.43,BEARISH,242.32,634.43,0,0
2023-03-23T00:00:00.000Z,395.09,399.29,390.35,393.17,119351319,7.59,391.63,400.48,BEARISH,242.98,636.15,0,1
2023-03-24T00:00:00.000Z,391.841,395.84,389.4,395.75,107770124,7.8,392.62,400.49,BEARISH,244.57,640.32,0,0
2023-03-27T00:00:00.000Z,398.12,398.92,395.56,396.49,74010408,7.54,393.73,400.48,BEARISH,245.03,641.52,2,0
2023-03-28T00:00:00.000Z,395.77,396.49,393.69,395.6,62871680,7.51,394.12,400.42,BEARISH,244.48,640.08,2,2
2023-03-29T00:00:00.000Z,399.925,401.6,398.68,401.35,77497876,7.16,395.32,400.49,BEARISH,248.03,649.38,2,0
2023-03-30T00:00:00.000Z,404.09,404.35,401.76,403.7,69840049,6.74,396.08,400.73,BEARISH,249.49,653.19,2,2
2023-03-31T00:00:00.000Z,404.66,409.7,404.55,409.39,112062624,6.48,398.02,401.15,BEARISH,253.0,662.39,2,0
2023-04-03T00:00:00.000Z,408.85,411.37,408.44,410.95,67391097,6.11,399.74,401.45,BEARISH,253.97,664.92,2,0
2023-04-04T00:00:00.000Z,411.62,411.92,407.24,408.67,66601534,5.87,400.72,401.61,BEARISH,252.56,661.23,2,2
2023-04-05T00:00:00.000Z,407.91,408.7,405.88,407.6,65200243,5.34,402.27,401.76,BULLISH,251.9,659.5,2,0
2023-04-06T00:00:00.000Z,406.77,409.48,405.678,409.19,63743345,5.07,403.87,401.94,BULLISH,252.88,662.07,2,2
2023-04-10T00:00:00.000Z,406.61,409.69,405.97,409.61,63681042,5.04,405.26,402.03,BULLISH,253.14,662.75,2,0
2023-04-11T00:00:00.000Z,410.26,411.18,408.92,409.72,59297945,4.8,406.58,402.11,BULLISH,253.21,662.93,2,2
2023-04-12T00:00:00.000Z,411.87,412.17,407.44,408.05,86420379,4.39,407.82,402.26,BULLISH,252.17,660.22,0,0
2023-04-13T00:00:00.000Z,409.18,413.84,407.9922,413.47,85814754,4.17,409.04,402.4,BULLISH,255.52,668.99,0,1
2023-04-14T00:00:00.000Z,412.81,415.09,410.06,412.46,78161500,4.07,409.91,402.44,BULLISH,254.9,667.36,0,0
