date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2024-06-05T00:00:00.000Z,534.67,CALL,0.6,CALL,0.65,4,UP,CALL,0.6004882363771553,69.7,CALL,0.65,1.63,4,0,0,ULTRA_4,CALL,4,534.67,524.75,548.68,558.02,572.03,0.63
2024-06-10T00:00:00.000Z,535.66,CALL,0.6,CALL,0.65,2,UP,CALL,0.592551389912126,67.2,CALL,0.65,1.49,4,0,0,ULTRA_4,CALL,4,535.66,525.29,550.3,560.06,574.7,0.62
2024-06-12T00:00:00.000Z,541.36,CALL,0.6,CALL,0.65,4,UP,CALL,0.6013995544325252,69.4,CALL,0.65,1.25,4,0,0,ULTRA_4,CALL,4,541.36,530.1,557.26,567.86,583.76,0.63
2024-06-17T00:00:00.000Z,547.1,CALL,0.6,CALL,0.65,2,UP,CALL,0.5996262731615307,69.9,CALL,0.65,2.14,4,0,0,ULTRA_4,CALL,4,547.1,536.2,562.49,572.75,588.14,0.62
2024-06-20T00:00:00.000Z,547.0,CALL,0.6,CALL,0.65,4,UP,CALL,0.5939554156976523,67.3,CALL,0.65,1.04,4,0,0,ULTRA_4,CALL,4,547.0,536.46,561.88,571.8,586.68,0.62
2024-09-12T00:00:00.000Z,559.09,CALL,0.6,CALL,0.65,2,UP,CALL,0.5930447023697215,59.7,CALL,0.65,1.72,4,0,0,ULTRA_4,CALL,4,559.09,542.58,582.4,597.94,621.25,0.62
2024-09-16T00:00:00.000Z,562.84,CALL,0.6,CALL,0.65,4,UP,CALL,0.5740207334266719,55.9,CALL,0.55,3.01,4,0,0,ULTRA_4,CALL,4,562.84,547.01,585.19,600.09,622.44,0.59
2024-09-19T00:00:00.000Z,570.98,CALL,0.6,CALL,0.65,2,UP,CALL,0.5787238134651236,56.8,CALL,0.65,2.13,4,0,0,ULTRA_4,CALL,4,570.98,553.9,595.1,611.18,635.3,0.62
2024-09-23T00:00:00.000Z,569.67,CALL,0.6,CALL,0.65,4,UP,CALL,0.5711350257583457,55.4,CALL,0.65,1.21,4,0,0,ULTRA_4,CALL,4,569.67,554.6,590.94,605.12,626.39,0.62
2024-09-26T00:00:00.000Z,572.3,CALL,0.6,CALL,0.65,2,UP,CALL,0.5882896670128903,59.9,CALL,0.65,0.23,4,0,0,ULTRA_4,CALL,4,572.3,559.08,590.96,603.4,622.06,0.62
