date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2024-01-24T00:00:00.000Z,485.39,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5872274291618114,64.3,CALL,0.65,2.77,3,0,1,SUPER_3,CALL,3,485.39,476.85,498.2,506.74,519.55,0.61
2024-01-26T00:00:00.000Z,487.41,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5844343277234437,63.1,CALL,0.65,1.03,3,0,1,SUPER_3,CALL,3,487.41,479.23,499.68,507.86,520.13,0.61
2024-01-30T00:00:00.000Z,490.89,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5989290107387375,67.5,CALL,0.65,1.24,3,0,1,SUPER_3,CALL,3,490.89,483.37,502.17,509.69,520.97,0.62
2024-02-05T00:00:00.000Z,492.55,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,71.9,CALL,0.65,0.26,3,1,0,SUPER_3,CALL,3,492.55,483.02,505.75,514.55,527.75,0.63
2024-02-06T00:00:00.000Z,493.98,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6107773524406639,69.0,CALL,0.65,0.63,3,0,1,SUPER_3,CALL,3,493.98,485.58,506.58,514.98,527.58,0.62
2024-02-08T00:00:00.000Z,498.32,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,70.8,CALL,0.65,1.86,3,1,0,SUPER_3,CALL,3,498.32,490.0,509.84,517.52,529.04,0.63
2024-02-12T00:00:00.000Z,500.98,CALL,0.6,CALL,0.65,4,UP,PUT,0.6,72.1,CALL,0.65,1.71,3,1,0,SUPER_3,CALL,3,500.98,492.4,512.86,520.78,532.66,0.63
2024-02-15T00:00:00.000Z,502.01,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,71.1,CALL,0.65,0.74,3,1,0,SUPER_3,CALL,3,502.01,491.98,515.9,525.16,539.05,0.63
2024-02-20T00:00:00.000Z,496.76,CALL,0.6,CALL,0.65,4,UP,CALL,0.5916038716229133,61.4,PUT,0.55,-0.84,3,1,0,SUPER_3,CALL,3,496.76,486.19,511.4,521.16,535.8,0.61
2024-02-21T00:00:00.000Z,497.21,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5885878705983902,60.8,CALL,0.65,0.63,3,0,1,SUPER_3,CALL,3,497.21,488.05,510.95,520.11,533.85,0.61
2024-02-22T00:00:00.000Z,507.5,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6179914432141955,66.3,CALL,0.65,1.79,3,0,1,SUPER_3,CALL,3,507.5,497.64,522.29,532.15,546.94,0.62
2024-02-26T00:00:00.000Z,505.99,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6072794102746564,64.0,CALL,0.65,1.3,3,0,1,SUPER_3,CALL,3,505.99,496.85,519.7,528.84,542.55,0.62
2024-02-28T00:00:00.000Z,506.26,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5973646463312393,62.1,CALL,0.65,1.82,3,0,1,SUPER_3,CALL,3,506.26,497.48,519.43,528.21,541.38,0.62
2024-03-01T00:00:00.000Z,512.85,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,70.9,CALL,0.65,0.98,3,1,0,SUPER_3,CALL,3,512.85,502.58,527.07,536.55,550.77,0.63
2024-03-04T00:00:00.000Z,512.3,CALL,0.6,HOLD,0.0,3,UP,CALL,0.6042835604608439,67.2,CALL,0.65,1.25,3,0,1,SUPER_3,CALL,3,512.3,502.98,526.28,535.6,549.58,0.62
2024-03-05T00:00:00.000Z,507.18,CALL,0.6,CALL,0.65,4,UP,CALL,0.5947540617832141,63.4,HOLD,0.0,0.05,3,0,1,SUPER_3,CALL,3,507.18,497.52,520.56,529.48,542.86,0.61
2024-03-06T00:00:00.000Z,509.75,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5980000257231699,64.1,CALL,0.65,0.69,3,0,1,SUPER_3,CALL,3,509.75,500.85,523.1,532.0,545.35,0.62
2024-03-07T00:00:00.000Z,514.81,CALL,0.6,HOLD,0.0,1,UP,CALL,0.6003790495526167,64.6,CALL,0.65,1.32,3,0,1,SUPER_3,CALL,3,514.81,505.55,528.7,537.96,551.85,0.62
2024-03-08T00:00:00.000Z,511.72,CALL,0.6,CALL,0.65,2,UP,CALL,0.590713210372064,61.2,HOLD,0.0,-0.22,3,0,1,SUPER_3,CALL,3,511.72,501.23,526.24,535.92,550.44,0.61
2024-03-13T00:00:00.000Z,515.97,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6158571166999368,69.3,CALL,0.65,1.22,3,0,1,SUPER_3,CALL,3,515.97,507.35,528.9,537.52,550.45,0.62
2024-03-15T00:00:00.000Z,509.83,CALL,0.6,CALL,0.65,2,UP,CALL,0.5739967631122675,57.3,HOLD,0.0,-0.37,3,0,1,SUPER_3,CALL,3,509.83,499.54,524.08,533.58,547.83,0.61
2024-03-18T00:00:00.000Z,512.86,CALL,0.6,HOLD,0.0,3,UP,CALL,0.5903814701146262,62.2,CALL,0.65,0.31,3,0,1,SUPER_3,CALL,3,512.86,502.9,527.8,537.76,552.7,0.61
2024-03-19T00:00:00.000Z,515.71,CALL,0.6,CALL,0.65,4,UP,CALL,0.6069751712038703,67.1,HOLD,0.0,-0.21,3,0,1,SUPER_3,CALL,3,515.71,504.46,531.28,541.66,557.23,0.62
2024-03-20T00:00:00.000Z,520.48,CALL,0.6,HOLD,0.0,5,UP,CALL,0.6194904426629736,69.4,CALL,0.65,0.87,3,0,1,SUPER_3,CALL,3,520.48,509.94,536.29,546.83,562.64,0.62
2024-03-21T00:00:00.000Z,522.2,CALL,0.6,HOLD,0.0,1,UP,CALL,0.5934041842923878,64.2,CALL,0.65,1.41,3,0,1,SUPER_3,CALL,3,522.2,511.88,537.68,548.0,563.48,0.61
2024-03-25T00:00:00.000Z,519.77,CALL,0.6,HOLD,0.0,3,UP,CALL,0.59087550874389,63.4,CALL,0.65,1.35,3,0,1,SUPER_3,CALL,3,519.77,510.35,533.9,543.32,557.45,0.61
