Date,Open,High,Low,Close,Volume
2023-07-17,124.91207828185958,125.1783533318264,124.20834307214616,124.67433166503906,7905000
2023-07-18,124.72188893056497,126.07230269538441,124.4936614296185,125.59680938720703,8130300
2023-07-19,126.21495036340856,126.96622343814934,125.95817990279129,126.1769027709961,12484000
2023-07-20,127.0232833986412,128.79210449225212,126.92817893707128,128.26907348632812,12650200
2023-07-21,128.3926845821762,129.96182104355128,128.17396174607035,129.56240844726562,11308900
2023-07-24,129.56242902988123,130.14253147850323,129.16301637014388,129.27713012695312,12034000
2023-07-25,128.41171785147938,129.74309327067778,128.2405472308269,129.22006225585938,7802900
2023-07-26,128.60189509386538,129.55288155513077,128.26905853896358,129.1344451904297,8205300
2023-07-27,129.32471334113004,129.79068763365763,128.15498901001865,128.1835174560547,8800800
2023-07-28,128.57342371228827,128.78264198747442,127.8316551042313,128.5639190673828,6897600
2023-07-31,128.33565955393905,128.38321179382174,127.099373871521,127.57486724853516,9735900
2023-08-01,127.28004863852614,127.7460373168702,126.5953370956512,126.90916442871094,10555300
2023-08-02,126.93767884731966,127.8030800782765,126.65237998414781,126.99473571777344,13873000
2023-08-03,126.57631181067637,126.73797777801623,126.11032319123603,126.35757446289062,11863400
2023-08-04,126.39561878467029,127.17542016645336,125.59679360989671,125.91060638427734,12631200
2023-08-07,126.29104121993863,127.48927928125627,126.22446518330133,127.36564636230469,8165600
2023-08-08,128.1739839188456,128.5068350621148,127.47024854980182,128.3451690673828,12601200
2023-08-09,128.23101772644452,129.0013144790055,128.14543242302722,128.30709838867188,9833600
2023-08-10,128.62093973678108,129.83820144365794,128.08838955388546,128.22152709960938,9541700
2023-08-11,128.18346718123706,129.17250129227233,127.87915903923582,129.0203399658203,7674400
2023-08-14,129.03936363916728,129.81916504242767,128.92524989988596,129.41024780273438,8723300
2023-08-15,129.08693001975007,129.46731886632637,128.79211197611343,128.9347686767578,9118500
2023-08-16,128.72558114871194,129.14401768625243,127.92675567390258,127.95528411865234,9462400
2023-08-17,127.49880686166578,127.94575730630076,126.88065673696185,126.93771362304688,11163800
2023-08-18,126.6904488262994,127.31810352839712,126.57633506624724,126.9852523803711,9463000
2023-08-21,126.93766505329283,127.27051610930697,126.53825249261669,127.11835479736328,6872400
2023-08-22,126.92817240183452,127.23248054356381,126.60484046659003,126.67140197753906,6939400
2023-08-23,127.43222299759812,127.71752192141574,126.68094985875422,127.05183410644531,7276800
2023-08-24,126.80454390027742,127.80308268630418,125.94866180419922,125.94866180419922,10241700
2023-08-25,126.35760617916694,127.31811209391013,125.92966503927555,126.87114715576172,8509100
2023-08-28,127.31811595870603,127.72703331275328,126.69996583929303,127.16595458984375,6768400
2023-08-29,127.33708808390125,128.30709838867188,127.16591747706663,128.30709838867188,10737000
2023-08-30,128.62093814837402,129.01084613850176,128.09789261416654,128.21202087402344,7892700
2023-08-31,128.2310448239733,128.29762085907942,126.65240339869099,126.68094635009766,7540200
2023-09-01,127.66044418168966,127.66044418168966,126.6904338035523,127.02328491210938,10183900
2023-09-05,127.089873062156,127.18497754479061,125.71094512939453,125.71094512939453,11042600
2023-09-06,125.55874947196072,125.68238236344074,124.41756854653089,125.02619934082031,12840000
2023-09-07,125.40662098258707,126.12938021630131,125.31153101192915,125.58731079101562,11055700
2023-09-08,125.32103565572298,125.96771420636695,125.29250721343494,125.58731079101562,8716900
2023-09-11,125.53022438234437,126.69993377376333,125.51120058832447,126.45268249511719,7179000
2023-09-12,126.07228516730652,126.6238445585122,125.38757373785553,126.29100799560547,6941700
2023-09-13,125.98669687250994,126.81406505675659,125.94866379446462,126.31004333496094,6430300
2023-09-14,127.02327706250868,127.0993432148861,126.3290464516654,126.7094497680664,6433300
2023-09-15,126.40516141772565,127.00428773432888,125.62535980156741,125.71094512939453,9611900
2023-09-18,125.91143525378136,126.0355752606762,125.04248434636423,125.51992797851562,6559400
2023-09-19,125.30989297970405,125.89237498602378,124.78470189688655,125.62500762939453,6252400
2023-09-20,126.17880729840456,126.53211093703473,125.61542728804187,125.63452911376953,6350700
2023-09-21,125.39581483508066,125.60587664903096,124.47911656049624,124.53640747070312,7979500
2023-09-22,124.37408190798767,125.01385470754703,124.13536006171515,124.2785873413086,7790300
2023-09-25,124.15446393712885,124.99475494198006,123.8107038900089,124.9565658569336,6826300
2023-09-26,124.38362427901023,124.78467522824258,123.80114239717695,123.89663696289062,8200700
2023-09-27,124.12581967106607,124.24994512647649,122.36881576314528,123.27597045898438,9888600
2023-09-28,123.48604707929678,124.22129989562585,123.48604707929678,123.86799621582031,9129000
2023-09-29,124.13536574452968,124.24994757344989,122.74122368748834,122.93221282958984,12692700
2023-10-02,122.54069493141827,122.79851859470608,121.32798392157885,122.76031494140625,16035100
2023-10-03,122.1587398923017,122.41655627324022,121.15610525320355,121.67174530029297,11971100
2023-10-04,121.7767913071418,122.35927321520303,121.20386031312451,122.18739318847656,10064300
2023-10-05,122.46431996574422,123.07544737339948,121.76724889611783,122.85582733154297,9609700
2023-10-06,122.51207086094433,124.53642772644615,122.4452217412135,124.1449203491211,10692400
2023-10-09,123.8011444524145,124.68919730293418,123.30461349965057,124.57461547851562,8047600
2023-10-10,124.53640446802714,125.73001363664083,124.1067080814111,125.16663360595703,8154900
2023-10-11,125.31943016322472,125.51994836185362,124.05897177585446,124.61280822753906,9591800
2023-10-12,124.70829874029891,124.9470205873742,123.4478403939373,123.5433349609375,10927700
2023-10-13,124.00167314250079,125.0329532396693,123.61972402670125,124.31678771972656,11383800
