Date,Open,High,Low,Close,Volume
2023-04-03,96.54233637176978,97.31689121993932,96.22677428712352,96.92483520507812,11174100
2023-04-04,96.98221477266114,96.98221477266114,94.40036022082255,94.75416564941406,18801900
2023-04-05,94.26649105628647,94.68723325795936,93.23374626974886,93.52062225341797,16606700
2023-04-06,93.54932294236865,93.87444229857064,93.08075827646277,93.491943359375,10886000
2023-04-10,93.12855373198177,94.36210872047027,93.12855373198177,94.34298706054688,10568900
2023-04-11,94.62029717103825,95.34704431806813,94.54380323100303,94.90717315673828,9753200
2023-04-12,95.42354280993767,95.78691272522491,94.96454270512717,95.22273254394531,11277200
2023-04-13,95.26097566086062,95.75821904766205,94.24735263707686,95.57653045654297,12289300
2023-04-14,95.25142486387335,95.98772922029409,94.8976121081306,95.46179962158203,9255000
2023-04-17,95.70085175281079,96.24591025896075,95.56697824572547,96.21722412109375,8007100
2023-04-18,96.68579586351719,97.24997611414688,96.32242590356384,96.67623138427734,9924700
2023-04-19,96.33197677921552,96.76229077010981,96.16941712058326,96.59972381591797,7734400
2023-04-20,96.03554098016265,96.80053874604819,96.03554098016265,96.42759704589844,9265100
2023-04-21,96.59972055294324,96.74315854506291,95.83473008757055,96.2076644897461,10668600
2023-04-24,96.20765266600039,96.77183279129255,96.05465021439396,96.43714904785156,6942000
2023-04-25,95.86342308334676,95.9016737036851,94.5916173154463,94.65855407714844,12306900
2023-04-26,94.04655979878912,94.29518518599993,92.67913111246952,92.8703842163086,16058800
2023-04-27,93.14767803562883,94.82110407437312,93.00424005891047,94.70635223388672,14421500
2023-04-28,94.59159920731793,95.77734632413369,94.59159920731793,95.62434387207031,10714800
2023-05-01,95.63392387401778,96.68579036825439,95.62435939532155,96.14073181152344,8551100
2023-05-02,95.79648338702694,95.96860752549674,94.0561203405256,95.13667297363281,12240400
2023-05-03,95.45223222557912,96.11204261903418,94.70636341326963,94.77330017089844,13371600
2023-05-04,94.67766900065229,94.87847925599179,93.22417482549184,93.74054718017578,15150000
2023-05-05,94.6011616733323,95.44265325511618,94.48640983672429,95.1557846069336,9231300
2023-05-08,95.52873665171933,95.69129631202368,94.46730567704559,94.81155395507812,7610200
2023-05-09,94.58205570989759,95.16535757999576,94.39080261714781,95.02192687988281,8068100
2023-05-10,95.62435238570568,95.7391042349698,93.59711348872744,94.67767333984375,12580500
2023-05-11,94.18042918431287,94.30474552023435,93.5779983487075,94.10393524169922,11573800
2023-05-12,94.51510888566324,94.81154934684729,93.47280691907349,94.17086791992188,8552400
2023-05-15,94.13260131452482,94.95497121067204,93.79791029275755,94.62984466552734,8433600
2023-05-16,94.18043037790191,94.27605327905057,93.34850311279297,93.34850311279297,9416200
2023-05-17,93.93181382204976,95.26099186764944,93.88399872291775,94.95499420166016,12387400
2023-05-18,94.80198668071225,95.79648086619483,94.53423964915144,95.64347839355469,10813000
2023-05-19,96.3797942945829,96.47541719643841,94.92629992236384,95.41398620605469,10028200
2023-05-22,95.45223922680381,95.98773332711173,94.62030463905977,95.39486694335938,9038600
2023-05-23,94.97411504518074,95.24186208866806,94.0848081961351,94.24736785888672,11744600
2023-05-24,93.9700429858631,93.99873641835426,92.89905496407313,93.03292846679688,11654900
2023-05-25,93.09986734867046,93.56842461892612,92.5069937547845,93.33892822265625,14259300
2023-05-26,93.61623750796345,94.40035686435417,93.50148566475065,94.03697967529297,10790500
2023-05-30,94.17086618708714,94.4003625918782,93.42499010428767,93.8935546875,9828300
2023-05-31,93.53016780761794,93.66404130453668,92.30617738118464,92.61217498779297,13021500
2023-06-01,92.83211955706582,94.00829496168001,92.51655745512198,93.79792022705078,12573600
2023-06-02,94.7828459672865,96.81007725336222,94.72546640380048,96.52320861816406,21451300
2023-06-05,96.7240287512467,96.7240287512467,95.72953466387831,95.85384368896484,9655500
2023-06-06,95.62435666930611,96.60928637571045,95.53829825017226,96.45629119873047,10509400
2023-06-07,96.5136714874667,98.07234600412363,96.17898767046184,98.00540924072266,13384300
2023-06-08,97.83327250004075,98.40702445026744,97.37427969453032,98.17752075195312,10074600
2023-06-09,98.19664589798882,98.26358265017697,97.2786530270261,97.9193344116211,9870800
2023-06-12,98.01497027362029,98.78952526510588,97.6516003273001,98.61740112304688,9905000
2023-06-13,98.79908453771226,99.85095099683971,98.674775501049,99.764892578125,14474000
2023-06-14,100.04219747959202,100.2812583543129,99.06682502521787,99.49713897705078,14953600
2023-06-15,99.45889845975128,101.199261512597,99.40151888301243,100.99845123291016,12776600
2023-06-16,101.3140058913576,101.93556568672463,100.68288891285113,100.83588409423828,14448400
2023-06-20,100.1926365055633,100.48065966136566,99.69339734547029,100.08702850341797,9527500
2023-06-21,99.56858181783052,100.93187566715974,99.35736583348017,100.64385986328125,12206200
2023-06-22,100.25984759733225,100.37505833225916,99.74141027726162,99.91422271728516,11641800
2023-06-23,99.050161338103,99.53979780968345,98.80054906412632,99.15576934814453,11246200
2023-06-26,99.11735270156349,100.17342533800921,98.99254658102998,99.98141479492188,7639200
2023-06-27,100.19263504003209,101.29671402148081,100.01982261402503,101.18150329589844,8210200
2023-06-28,101.21030414611077,101.38311657211781,100.83587844388435,101.18150329589844,7866600
2023-06-29,101.06629067033269,102.18957508062793,100.98949084612124,102.16077423095703,10236000
2023-06-30,102.78481949742391,103.32246225361297,102.34318934662342,103.03443908691406,11431400
2023-07-03,102.64081267950434,103.25525525005663,102.21838066547468,103.05363464355469,6786800
2023-07-05,102.42000375322985,102.84243580770438,102.16078874463298,102.49681091308594,9504700
2023-07-06,101.6903333039637,102.04556086508293,101.13349247563603,101.7287368774414,11209500
2023-07-07,101.43111956064963,102.93842504532482,101.40231871137762,101.95915222167969,9359300
2023-07-10,101.98796359621358,103.40885925292969,101.97836087124396,103.40885925292969,11765400
2023-07-11,103.64887050903229,104.78175027810384,103.62006966041115,104.62814331054688,10283200
2023-07-12,105.47300392982602,105.49220205472143,104.33052139312815,104.44573211669922,13492900
2023-07-13,104.54173558629539,104.82015600323706,104.14811177250391,104.58013916015625,8964900
2023-07-14,104.5033328213879,104.54173639554604,103.74487871241348,104.27291870117188,9288100
2023-07-17,104.09051068027986,105.01217454896624,103.85049381891154,104.66654968261719,6517700
2023-07-18,104.71454662931927,105.60740956682812,104.66654033144128,105.25218200683594,8098000
2023-07-19,105.00256459979823,105.51139910344071,104.58013263840493,105.20417785644531,8563500
2023-07-20,105.37700302305447,105.94343929010489,105.00257731184718,105.67462158203125,10643900
2023-07-21,105.55940561410922,105.78982705936352,105.15617907201343,105.17538452148438,8993400
2023-07-24,105.13697723440927,105.761022474986,105.06977281309995,105.41539764404297,6754800
2023-07-25,104.46492748179918,105.36739314743197,104.25371148986532,105.28099060058594,8768400
2023-07-26,105.64582269491865,106.12585641818269,105.48261298694487,106.02024841308594,10555200
2023-07-27,106.0586495133968,106.0586495133968,104.83935978292645,105.10818481445312,11837800
2023-07-28,105.94343993623566,105.96264538677703,105.3577982151893,105.76103210449219,7466600
2023-07-31,105.89543198142842,106.17384506807483,105.60740884559284,106.01063537597656,6587200
2023-08-01,105.8378400215033,106.68270411629716,105.66502757708945,106.32747650146484,9003600
2023-08-02,105.72262514093822,106.18345339290119,105.03137543826078,105.21378326416016,9905900
2023-08-03,104.82975096272419,105.07936318723085,104.38812088313676,104.55133056640625,7991700
2023-08-04,104.95456094386357,105.03136808872718,103.75447677311654,103.91768646240234,10631100
2023-08-07,104.31132743241298,105.33859928654918,104.2633211311587,105.19458770751953,8462600
2023-08-08,104.55134412856714,104.91616711344626,103.8408962844412,104.71455383300781,7669100
2023-08-09,104.72414106237653,105.12736756358885,104.26330554332526,104.65693664550781,7881500
